Time(s),x(m),y(m),Yaw(rad),Speed(km/h),Track Error(m),Yaw Angle(rad),Curvature
20.50000000000002,6.568731805922488,3.2125802297641144,21.532194620161743,9.999999999999941,0.020122484717557298,21.532194620161743,-0.10771421434543084
20.600000000000023,6.319699473445193,3.3356387167045822,21.534675956993517,9.99999999999995,0.021339379264801724,21.534675956993517,-0.07087805106620586
20.700000000000024,6.070362558374816,3.4580788923429218,21.527795739722016,9.99999999999996,0.020732982723096663,21.527795739722016,-0.050025684219528264
20.800000000000026,5.821873953125397,3.5822316486085737,21.519025284599756,9.999999999999964,0.019564488049910962,21.519025284599756,-0.036868323175551804
20.900000000000027,5.574483767013823,3.708558960156159,21.51083437300345,9.99999999999997,0.018307920054537387,21.51083437300345,-0.027916190477640622
21.00000000000003,5.328136603958268,3.8369083624985145,21.50385592221254,9.999999999999975,0.0171184734902722,21.50385592221254,-0.021474981948564908
21.10000000000003,5.082691111999511,3.9669737472259037,21.49811429663581,9.999999999999977,0.016036436944126906,21.49811429663581,-0.01663328561061917
21.20000000000003,4.837996448376591,4.0984462364456125,21.493466987006983,9.99999999999998,0.015063757544060336,21.493466987006983,-0.012861654199235758
21.300000000000033,4.593915418309557,4.231054473703241,21.489750474392192,9.999999999999984,0.01419104393319227,21.489750474392192,-0.009833501434597604
21.400000000000034,4.350328912973086,4.364568923277531,21.486821599865202,9.999999999999988,0.013406668939896981,21.486821599865202,-0.007337367441302151
21.500000000000036,4.107134498926913,4.498796233478918,21.484564661030436,9.99999999999999,0.012699629243210378,21.484564661030436,-0.005230693265208636
21.600000000000037,3.8642436468409294,4.633572076270218,21.482888654132317,9.999999999999991,0.012060284348967778,21.482888654132317,-0.0034139821838029397
21.70000000000004,3.621579021031427,4.768754816321951,21.481722614122464,9.999999999999991,0.011480405473299536,21.481722614122464,-0.0018156291283847423
21.80000000000004,3.3790721886391224,4.904220421071685,21.481011355641197,9.999999999999993,0.010953023909713446,21.481011355641197,-0.000382634798920278
21.90000000000004,3.1366617686397142,5.039858476582927,21.480712091692965,9.999999999999995,0.010472242282961265,21.480712091692965,0.0009252901812787235
22.000000000000043,2.894291951074729,5.1755690707186695,21.480791877390057,9.999999999999995,0.010033059627489693,21.480791877390057,0.002139589640816539
22.100000000000044,2.6519113065168334,5.311260326777634,21.481225713369422,9.999999999999995,0.009631222944945025,21.481225713369422,0.0032854735472461903
22.200000000000045,2.409471817021494,5.446846416626113,21.48199515088707,9.999999999999995,0.009263105390115923,21.48199515088707,0.004383734558037589
22.300000000000047,2.166928074278266,5.582245924318229,21.483087274956077,9.999999999999995,0.008925607685946942,21.483087274956077,0.005452050026662664
22.40000000000005,1.9242366031483409,5.717380463455909,21.484493975101806,9.999999999999995,0.008616078833888296,21.484493975101806,0.006505946399424709
22.50000000000005,1.6813552784247556,5.852173474875926,21.48621143985169,9.999999999999995,0.008332252605836754,21.48621143985169,0.007559540048952582
22.60000000000005,1.4382428097809679,5.986549147588972,21.488239828752626,9.999999999999995,0.008072196947922966,21.488239828752626,0.008626141242838632
22.700000000000053,1.1948582753271224,6.120431417572138,21.490583107681683,9.999999999999995,0.007834274175009927,21.490583107681683,0.00971875190222778
22.800000000000054,0.951160685864754,6.253743002655323,21.49324899093273,9.999999999999995,0.007617109659141653,21.49324899093273,0.010850536752896165
22.900000000000055,0.7071085696722701,6.386404445467961,21.49624903811779,9.999999999999995,0.00741956913849615,21.49624903811779,0.012035266457775782
23.000000000000057,0.4626595617569611,6.51833312451987,21.499598859745472,9.999999999999995,0.0072407423965697906,21.499598859745472,0.013287783489684743
23.10000000000006,0.21776998864291838,6.649442204324369,21.503318463022175,9.999999999999995,0.0070799337651076665,21.503318463022175,0.01462451348601533
23.20000000000006,-0.027605563032850916,6.779639487195296,21.50743274581063,9.999999999999995,0.006936659122443555,21.50743274581063,0.016064059498751546
23.30000000000006,-0.2735147048647385,6.908826126561235,21.51197216957017,9.999999999999995,0.006810649905284625,21.51197216957017,0.017627919780787944
23.400000000000063,-0.5200077439399461,7.0368951529283805,21.516973649166715,9.999999999999995,0.006701864945819324,21.516973649166715,0.019341383287033102
23.500000000000064,-0.7671382319866247,7.163729752722643,21.522481715160623,9.999999999999995,0.006610511636664172,21.522481715160623,0.021234683465271235
23.600000000000065,-1.0149635810361377,7.289201224363202,21.528550045658875,9.999999999999995,0.006537078781132613,21.528550045658875,0.023344479194960875
23.700000000000067,-1.2635457647456025,7.41316650889639,21.535243399502228,9.999999999999995,0.006482383833184202,21.535243399502228,0.0257158769259995
23.800000000000068,-1.512952117430563,7.535465180465405,21.542640257869568,9.999999999999995,0.006447642502301796,21.542640257869568,0.028405129250346467
23.90000000000007,-1.7632562649006058,7.655915699710676,21.55083624064934,9.999999999999995,0.006434564515704022,21.55083624064934,0.031483379091885505
24.00000000000007,-2.0145392047646578,7.7743107078843305,21.55994870845918,9.999999999999995,0.006445490433751565,21.55994870845918,0.03504191445292793
24.100000000000072,-2.266890567571268,7.890411024493748,21.57012300304233,9.999999999999995,0.00648358685791139,21.57012300304233,0.0391996875404616
24.200000000000074,-2.5204100876975253,8.00393787921153,21.581541039658685,9.999999999999995,0.006553128827622437,21.581541039658685,0.04411429029832475
24.300000000000075,-2.7752093077541566,8.114562701406609,21.594433339293303,9.999999999999995,0.006659915564484311,21.594433339293303,0.04999833874319421
24.400000000000077,-3.0314135216842475,8.221893473283199,21.609096224165,9.999999999999995,0.006811895713629039,21.609096224165,0.05714448725461406
24.500000000000078,-3.289163916488139,8.325456149019193,21.625916861394206,9.999999999999995,0.007020130303222822,21.625916861394206,0.06596470544195278
24.60000000000008,-3.5486197570532165,8.42466885296294,21.64541073409854,9.999999999999995,0.00730032069055182,21.64541073409854,0.07705369439851151
24.70000000000008,-3.80996021846414,8.518805227742757,21.668279118126897,9.999999999999995,0.0076753089040837085,21.668279118126897,0.09129464183557752
24.800000000000082,-4.073384906298725,8.606941075537012,21.695499947405906,9.999999999999995,0.008179322171754818,21.695499947405906,0.11004168232796137
24.900000000000084,-4.339110839391911,8.68787451923562,21.728476058965086,9.999999999999995,0.008865473683747571,21.728476058965086,0.13544658659889108
25.000000000000085,-4.607360693803024,8.76000294245128,21.769285853302815,9.999999999999995,0.00981961538704073,21.769285853302815,0.17106382025447806
25.100000000000087,-4.878329931423201,8.821127128259358,21.82112091891285,9.999999999999995,0.011187071703364929,21.82112091891285,0.22300037621344335
25.200000000000088,-5.152102177975729,8.86812979674469,21.88907086390946,9.999999999999995,0.013226233120387098,21.88907086390946,0.3020814722936789
25.30000000000009,-5.42843400929781,8.896435499798052,21.981527410528727,9.999999999999995,0.016416744927793065,21.981527410528727,0.4274335270399215
25.40000000000009,-5.706198930673614,8.899108004288912,22.112457034212678,9.999999999999995,0.02165626463699495,22.112457034212678,0.6287944291625422
25.500000000000092,-5.9819353605339005,8.865493794866943,22.303377265381755,9.999999999999995,0.030435943532614543,22.303377265381755,0.9273533194332787
25.600000000000094,-6.2462829505591015,8.780165924419892,22.57622046527411,9.999999999999995,0.04402599047186408,22.57622046527411,1.2485814526338859
25.700000000000095,-6.477858613347632,8.626760558701434,22.917028455298492,9.999999999999995,0.05971850989645221,22.917028455298492,1.3709782595370028
25.800000000000097,-6.644839632495704,8.404774448614718,23.245703528299448,9.999999999999995,0.0688732709480039,23.245703528299448,1.1904704604418346
25.900000000000098,-6.731227556316862,8.140771379607878,23.48896749337681,9.999999999999995,0.06702637219805745,23.48896749337681,0.8768859638473316
26.0000000000001,-6.75148107015102,7.8637329544670145,23.643255250335287,9.999999999999995,0.05908338005993185,23.643255250335287,0.6056998257730705
26.1000000000001,-6.728919741672995,7.586872917111553,23.739832312024795,9.999999999999995,0.0508040688275285,23.739832312024795,0.4201842787036692
26.200000000000102,-6.679766764668259,7.313478552358488,23.806067490655835,9.999999999999995,0.04441965766296296,23.806067490655835,0.3012732914575915
26.300000000000104,-6.61262648074835,7.043936948700881,23.856497784453488,9.999999999999995,0.03990655011505463,23.856497784453488,0.22454515604346642
26.400000000000105,-6.531984253491883,6.778122492716491,23.897387162108657,9.999999999999995,0.03666197075247255,23.897387162108657,0.1734200365344197
26.500000000000107,-6.440543472162414,6.515826710560131,23.931473061841686,9.999999999999995,0.03417210219932815,23.931473061841686,0.13804952266626266
26.600000000000108,-6.340216949296711,6.25679952542923,23.96024251004571,9.999999999999995,0.03211804722910135,23.96024251004571,0.11269037603116187
26.70000000000011,-6.232480901514209,6.000765469422286,23.98472542465502,9.999999999999995,0.030325583841794828,23.98472542465502,0.09392573247288365
26.80000000000011,-6.118509307602247,5.747445573621882,24.005725854538557,9.999999999999995,0.028705071592282885,24.005725854538557,0.07965642012187713
26.900000000000112,-5.9992434088368105,5.4965748116370845,24.023889621694867,9.999999999999995,0.027211305602770006,24.023889621694867,0.0685479217141862
27.000000000000114,-5.875440676230108,5.247911631358472,24.039734312850605,9.999999999999995,0.02582103690515635,24.039734312850605,0.05972369140254961
27.100000000000115,-5.747713657461815,5.0012411983841805,24.05367226218966,9.999999999999995,0.02452142112761226,24.05367226218966,0.0525905529009092
27.200000000000117,-5.6165610763467,4.756374919991251,24.066031112345172,9.999999999999995,0.02330438468519868,24.066031112345172,0.046736182092153335
27.300000000000118,-5.482392322699755,4.51314819577702,24.077071599123713,9.999999999999995,0.02216398517201449,24.077071599123713,0.04186702001363962
27.40000000000012,-5.34554645916253,4.27141755340847,24.087002161118125,9.999999999999995,0.02109522487378626,24.087002161118125,0.0377695491250884
27.50000000000012,-5.206306861494708,4.031057764199743,24.095990512386454,9.999999999999995,0.020093547156001243,24.095990512386454,0.034285474331930785
27.600000000000122,-5.064912479278647,3.791959201876799,24.104172618317783,9.999999999999995,0.019154642989422443,24.104172618317783,0.03129541402719746
27.700000000000124,-4.921566522054285,3.554025533862809,24.11165958732668,9.999999999999995,0.01827439149623731,24.11165958732668,0.028707936618351318
27.800000000000125,-4.776443197062844,3.317171751181195,24.118542946935072,9.999999999999995,0.017448853318872616,24.118542946935072,0.026452036202506513
27.900000000000126,-4.629692973189467,3.0813225077644013,24.124898689581055,9.999999999999995,0.016674280676379178,24.124898689581055,0.024471870134729377
28.000000000000128,-4.481446726325535,2.8464107283281237,24.130790388687114,9.999999999999995,0.01594712902438316,24.130790388687114,0.022723014558023048
28.10000000000013,-4.331819030910971,2.612376443249875,24.136271613078527,9.999999999999995,0.01526406484510361,24.136271613078527,0.02116975769204537
28.20000000000013,-4.18091079517615,2.379165812671927,24.141387810617434,9.999999999999995,0.014621968304630643,24.141387810617434,0.019783114772858355
28.300000000000132,-4.028811388035568,2.1467303072631276,24.146177788437786,9.999999999999995,0.014017931211194747,24.146177788437786,0.018539352753948912
28.400000000000134,-3.8756003691093914,1.9150260183369985,24.150674884765532,9.999999999999995,0.013449251263254879,24.150674884765532,0.017418880339742492
28.500000000000135,-3.7213489064462255,1.6840130747744475,24.154907903370297,9.999999999999995,0.012913423638481854,24.154907903370297,0.01640540336852381
28.600000000000136,-3.5661209465865977,1.4536551482666362,24.158901864050833,9.999999999999995,0.012408130846202327,24.158901864050833,0.015485275328305419
28.700000000000138,-3.409974186747063,1.2239190317790993,24.16267860953239,9.999999999999995,0.011931231583295426,24.16267860953239,0.014646993031095137
28.80000000000014,-3.2529608877525646,0.9947742789130898,24.166257299504746,9.999999999999995,0.01148074915478221,24.166257299504746,0.013880801432886298
28.90000000000014,-3.095128557914447,0.7661928940957079,24.169654815343655,9.999999999999995,0.011054859866957367,24.169654815343655,0.013178381345384871
29.000000000000142,-2.9365205316324143,0.5381490653564095,24.17288609367568,9.999999999999995,0.010651881677625015,24.17288609367568,0.012532600691326192
29.100000000000144,-2.777176461575268,0.3106189329238377,24.175964402889075,9.999999999999995,0.010270263292988272,24.175964402889075,0.011937314899273167
29.200000000000145,-2.617132739491926,0.083580388071052,24.178901573614635,9.999999999999995,0.00990857382946061,24.178901573614635,0.011387205612023606
29.300000000000146,-2.456422857745734,-0.14298710239544304,24.18170819184951,9.999999999999995,0.009565493106617324,24.18170819184951,0.010877649499007424
29.400000000000148,-2.29507772134816,-0.36910264982199353,24.184393761590055,9.999999999999995,0.009239802600168292,24.184393761590055,0.010404610894528724
29.50000000000015,-2.133125918441682,-0.5947840787489255,24.186966842441866,9.999999999999995,0.008930377057787132,24.186966842441866,0.009964553422536116
29.60000000000015,-1.9705939557331014,-0.820048045963518,24.189435166587256,9.999999999999995,0.008636176762992599,24.189435166587256,0.009554366849664084
29.700000000000152,-1.8075064642225906,-1.0449101457935461,24.191805738638468,9.999999999999995,0.00835624042069027,24.191805738638468,0.00917130622712808
29.800000000000153,-1.6438863796460885,-1.2693850035178327,24.19408492123399,9.999999999999995,0.00808967863103436,24.19408492123399,0.008812941007035866
29.900000000000155,-1.4797551012999364,-1.4934863584794178,24.1962785087038,9.999999999999995,0.007835667914317676,24.1962785087038,0.008477112299165467
30.000000000000156,-1.315132632309228,-1.7172271382460123,24.198391790706232,9.999999999999995,0.007593445248072957,24.198391790706232,0.008161896806206725
